uniqueid,TrumpApproveFlag,LikelyConsiderFlag,LeanConsiderFlag,LeanNotConsiderFlag,LikelyNotConsiderFlag,TurnoutTargetsFlag,onlineact,offlineact,cc,PotentialActivist,Turnout_Score
8E9BECC2-40F4-4A38-A,1,0,0,0,0,1,0,NA,NA,0,0.6796599514782429
B71C1481-C2FC-4DE2-9,1,0,0,0,0,1,0,1,NA,0,0.5982577978866175
5DCD46F0-F52E-485E-B,1,0,0,0,0,1,1,1,NA,0,0.9523321357555687
C9F297E9-D173-42AC-A,1,0,0,0,0,1,1,NA,NA,0,0.9508604316506535
1A89315C-14DD-4109-B,1,0,0,0,0,1,0,NA,NA,0,0.0528237740509212
8B05ECC9-CD78-4ABB-A,0,0,0,0,0,1,1,1,NA,0,0.7589619790669531
3D4F160D-D86F-478D-A,1,0,0,0,0,1,0,NA,NA,0,0.17956736497581005
33ADEE28-C618-4A56-8,1,0,0,0,0,1,1,NA,1,0,0.16314783808775246
288B9FA6-E96F-4B07-9,1,0,0,0,0,1,1,NA,NA,0,1.0968788961181417
D2E29DAC-8E3E-4E34-8,0,0,0,0,0,1,0,NA,NA,0,0.1713876526337117
D0DC4813-AAB7-4745-B,1,0,0,0,0,1,0,1,NA,0,0.915381838567555
0647176F-3841-4170-9,1,0,0,0,0,1,0,NA,NA,0,0.20951739861629903
B448B158-617D-442D-8,1,0,0,0,0,1,0,NA,NA,0,0.04016495100222528
BA7D2D01-C7A5-41E1-8,0,0,0,0,0,1,0,NA,NA,0,0.918378549744375
2685CA9B-225E-4D34-9,1,0,0,0,0,1,0,NA,NA,0,0.7890044183004647
ADAB7EEA-6D8E-442D-B,1,0,0,0,0,1,0,NA,NA,0,0.919593247352168
90BAE902-4EDB-406E-9,1,0,0,0,0,1,1,NA,NA,0,0.07295936206355691
98AC609C-1DE4-40C7-8,1,0,0,0,0,1,0,NA,NA,0,0.055125313345342875
4C334CF0-CDA8-46FD-A,1,0,0,0,0,1,0,NA,NA,0,0.39266514766495675
AFDA36B3-0998-4F52-8,1,0,0,0,0,1,1,NA,NA,0,0.9187425614800304
096C9090-85C8-477C-8,0,0,0,0,0,1,0,NA,NA,0,0.49496934679336846
7913C27F-F2C8-4E14-B,1,0,0,0,0,1,1,NA,1,0,0.21150186168961227
950CDA45-97E6-48D2-8,1,0,0,0,0,1,1,NA,NA,0,0.7769957813434303
CA6E4EB2-24A5-4756-A,1,0,0,0,0,1,0,NA,NA,0,0.019489411963149905
C5622782-EE54-44EE-B,1,0,0,0,0,1,0,NA,NA,0,0.6103352633072063
D3AC13C2-1D0C-4CA0-A,1,0,0,0,0,1,1,1,NA,0,0.5676914330106229
B4E309DE-E06B-40B1-8,0,0,0,0,0,1,0,1,NA,0,0.8903331382898614
E06C8475-214C-4CAB-9,1,0,0,0,0,1,0,NA,NA,0,0.08882135176099837
4D1A15D3-1643-4208-9,1,0,0,0,0,1,0,NA,NA,0,0.8511407759506255
92F24D54-9D11-41EA-A,1,0,0,0,0,1,0,NA,NA,0,0.8240151221398264
65AE6F4F-0970-4536-B,1,0,0,0,0,1,1,NA,NA,0,0.9091151764150709
F745224A-54E4-45B2-A,1,0,0,0,0,1,1,NA,NA,0,0.1496550547890365
A9C7EDE6-BED7-46DE-8,1,0,0,0,0,1,1,1,NA,0,0.8683309236075729
BAAADFE4-B180-4FCA-A,0,0,0,0,0,1,0,NA,NA,0,0.2101536167319864
78F6D130-E66D-40E9-A,1,0,0,0,0,1,1,1,1,0,0.1641706887166947
FDA24DD0-8711-4378-9,1,0,0,0,0,1,1,NA,NA,0,0.8235279094660655
79BDCB82-0D8C-4773-A,1,0,0,0,0,1,0,NA,NA,0,0.44768571574240923
35282CB9-9141-477C-A,1,0,0,0,0,1,1,NA,NA,0,0.1273506295401603
6A40993F-D721-421D-9,1,0,0,0,0,1,1,NA,NA,0,0.47319225990213454
51BF410A-695D-4E27-9,1,0,0,0,0,1,0,NA,NA,0,0.0017029251903295517
C71E2515-CFDD-4844-8,1,0,0,0,0,1,1,1,NA,0,0.473044318263419
CC7A493B-3271-43EE-9,0,0,0,0,0,1,0,NA,NA,0,0.8945604965556413
63B756A7-8577-4741-A,1,0,0,0,0,1,1,1,NA,0,0.12003954127430916
04C0087A-D466-4EF4-9,1,0,0,0,0,1,0,NA,NA,0,0.7767727593891323
302A40ED-37F9-4606-A,1,0,0,0,0,1,1,NA,NA,0,0.725574419950135
12FB9E8E-AA10-41BB-9,1,0,0,0,0,1,0,NA,NA,0,0.9332477794960141
AD959BE5-584D-4DE3-8,1,0,0,0,0,1,1,NA,NA,0,0.9691778146661818
DE7125D2-A643-4C9D-B,1,0,0,0,0,1,1,1,NA,0,0.0457982977386564
685CA81C-066A-4E0A-A,1,0,0,0,0,1,1,NA,NA,0,0.7994258687831461
B43641E7-E2B6-42EB-B,1,0,0,0,0,1,0,NA,NA,0,0.9058434197213501
8A47AA1F-74AF-47EB-A,1,0,0,0,0,1,0,NA,NA,0,0.22058808524161577
0035F043-2D63-4889-B,1,0,0,0,0,1,0,NA,NA,0,0.7273740676464513
12B78326-BEC1-4188-9,1,0,0,0,0,1,1,1,NA,0,0.025251662358641624
4895F520-FAD0-4315-B,1,0,0,0,0,1,1,1,NA,0,0.5739654576173052
DD8E0903-26F3-49CB-B,1,0,0,0,0,1,0,NA,NA,0,0.11374174593947828
E4FADBFF-11CB-4F25-8,1,0,0,0,0,1,0,NA,NA,0,0.13951827818527818
52EC2E5F-0512-48DA-A,1,0,0,0,0,1,0,NA,NA,0,0.7501617458183318
9EE2B0FA-49CE-4E68-8,1,0,0,0,0,1,0,NA,NA,0,0.5233766374876723
41027C86-9F69-42E7-B,1,0,0,0,0,1,0,NA,NA,0,0.582899110740982
72DC0B19-0C9C-49B3-A,1,0,0,0,0,1,0,NA,NA,0,0.46605563058983535
60BA25A9-20B7-4BF5-9,1,0,0,0,0,1,0,NA,NA,0,0.6603384664049372
7443DB4D-EADF-454A-9,1,0,0,0,0,1,0,NA,NA,0,0.74570184701588
E8C79EBA-9CEA-4A98-8,1,0,0,0,0,1,0,NA,NA,0,0.5239238940412179
9FCA6636-7A74-4311-A,1,0,0,0,0,1,1,NA,1,0,0.4940653732046485
EF838577-7B02-4A30-A,1,0,0,0,0,1,0,NA,NA,0,0.6359956415835768
7AFC62C8-008B-4F1B-A,1,0,0,0,0,1,1,NA,NA,0,0.9568337058881298
B8C7DB2C-043E-41BA-B,1,0,0,0,0,1,0,NA,NA,0,1.0085639236494899
99883C49-AB3D-4B24-B,1,0,0,0,0,1,1,NA,NA,0,1.0036476101959124
C955125E-675B-4794-9,1,0,0,0,0,1,1,NA,NA,0,0.8294536310713738
864654B5-1FCF-4FD3-9,1,0,0,0,0,1,0,NA,NA,0,0.10841089929454029
85CC59A0-ED7C-477B-B,1,0,0,0,0,1,1,1,NA,0,0.15549210039898753
8ADDBC45-ED73-421A-8,1,0,0,0,0,1,1,NA,NA,0,0.045784650603309274
4071F69D-DD2E-4E46-A,1,0,0,0,0,1,0,NA,NA,0,0.20431384211406112
1981DBE4-84C9-424F-9,1,0,0,0,0,1,1,NA,NA,0,0.9635884745512158
8C3290D8-F843-4551-8,1,0,0,0,0,1,0,NA,NA,0,0.019708248088136315
F870FC08-B39D-414E-8,1,0,0,0,0,1,0,NA,NA,0,0.8447365995962173
0A04B2BE-CE22-43C9-9,1,0,0,0,0,1,0,NA,NA,0,0.8089811039390042
7BC3BD3E-C35F-4E69-A,1,0,0,0,0,1,1,NA,NA,0,0.0659579390194267
D2FED1C2-EF74-48E2-A,1,0,0,0,0,1,0,NA,NA,0,0.4492298742989078
815D8947-75A6-4D0C-8,1,0,0,0,0,1,0,NA,NA,0,0.05339343496598303
A5714FC6-B091-4DBE-A,1,0,0,0,0,1,1,1,NA,0,0.507882363977842
1A7C98EB-F3CC-4887-9,1,0,0,0,0,1,0,NA,NA,0,0.3943856705445796
9943E3BE-ACCB-486B-A,1,0,0,0,0,1,0,NA,NA,0,0.033656615763902664
705FEB5B-E643-4B63-8,1,0,0,0,0,1,0,NA,NA,0,0.0857623431365937
5B816A14-E085-4A60-9,0,0,0,0,0,1,0,NA,NA,0,0.748143873992376
B53CC91B-5764-43A8-8,1,0,0,0,0,1,1,1,NA,0,0.7700977851636708
0CB9D38A-319F-4253-9,1,0,0,0,0,1,0,NA,NA,0,0.8252616780810058
C688B146-CAC9-4953-A,1,0,0,0,0,1,0,1,NA,0,0.9062236798927188
720893A5-7766-4887-9,1,0,0,0,0,1,1,NA,NA,0,0.7539278557524085
8A974F78-6D8F-4548-9,0,0,0,0,0,1,1,NA,NA,0,0.6153730588266626
177C3CE4-3AFB-4F72-B,1,0,0,0,0,1,0,NA,NA,0,0.08681999170221388
13A20E2E-DBF2-4257-9,0,0,0,0,0,1,0,NA,NA,0,0.8886097734794021
462CD03A-44CD-4D9E-A,1,0,0,0,0,1,0,NA,NA,0,0.11231618723832071
19E85701-E6A5-4455-B,0,0,0,0,0,1,0,1,NA,0,0.43535212939605117
D32010BE-E483-427E-9,1,0,0,0,0,1,0,NA,NA,0,0.8107535017188638
2355D13C-3E81-4B22-9,0,0,0,0,0,1,0,1,NA,0,1.0409238041611388
2F1C2FA8-A7BA-417F-8,1,0,0,0,0,1,0,NA,NA,0,1.0540666140150279
89D79895-FB68-4DC0-B,0,0,0,0,0,1,1,NA,NA,0,0.9241801961325109
EF415D87-E634-4BC8-8,1,0,0,0,0,1,0,NA,NA,0,0.6909049999667332
69573BF5-5E15-42EE-A,1,0,0,0,0,1,0,NA,NA,0,0.9703868224751204
DE838B3A-D21C-42CC-A,0,0,0,0,0,1,1,1,1,0,0.8331236816011369
5015BC1B-FF01-443B-A,1,0,0,0,0,1,1,NA,NA,0,0.9457026212476194
CCF87660-61B6-4DEC-A,1,0,0,0,0,1,1,1,NA,0,0.49872506665997207
D7B546E7-C37D-451E-9,1,0,0,0,0,1,1,NA,NA,0,0.22775031416676939
1AA9F79E-95F0-43F7-9,1,0,0,0,0,1,0,NA,NA,0,1.025247807847336
DF25161F-78CF-4A35-A,1,0,0,0,0,1,0,NA,NA,0,0.37603354174643755
20E38931-1D9D-4AF9-A,1,0,0,0,0,1,0,NA,NA,0,0.7780000974889845
0A0A7F77-64C9-40BF-A,1,0,0,0,0,1,0,NA,NA,0,1.092369609628804
DBCDB9BF-3890-44DC-9,0,0,0,0,0,1,1,1,NA,0,0.8320131283253431
40F6FAB0-8141-4797-8,1,0,0,0,0,1,0,NA,NA,0,1.0241965292952955
324EAFF2-7D6E-498B-A,1,0,0,0,0,1,0,NA,NA,0,0.859784334897995
8B7ACD57-A2D7-443A-A,1,0,0,0,0,1,0,NA,NA,0,0.40033106168266386
32D962F6-FBDD-4152-8,1,0,0,0,0,1,1,1,NA,0,0.8556259532924742
7F0E322F-D2E4-4E93-9,1,0,0,0,0,1,0,NA,NA,0,0.9950965908356011
36AA8404-969A-4A2D-8,1,0,0,0,0,1,0,NA,NA,0,0.04532153974287212
A2F67BDB-2FD5-4950-B,1,0,0,0,0,1,0,NA,NA,0,0.017078587552532554
BDCD48EA-7660-490D-8,1,0,0,0,0,1,0,NA,NA,0,1.04306300485041
6CB44C00-879B-4AAF-A,0,0,0,0,0,1,1,NA,NA,0,1.0434055079240352
2A9889F9-6308-45E0-8,1,0,0,0,0,1,1,NA,NA,0,1.0619507016381249
F183FE6F-2F94-4280-A,1,0,0,0,0,1,1,NA,NA,0,1.0111596873030066
09FA9D36-D72C-4697-9,1,0,0,0,0,1,1,NA,NA,0,0.777033239370212
0E426002-8935-4188-B,1,0,0,0,0,1,1,NA,NA,0,0.8862100553233176
7787B3E0-9A8C-4632-A,1,0,0,0,0,1,0,NA,NA,0,0.9411588383372873
5E2223D9-DA14-4298-9,1,0,0,0,0,1,0,NA,NA,0,0.7994427195517346
86F42F3E-0454-4B3A-A,1,0,0,0,0,1,0,NA,NA,0,0.4401811729185283
DC04BEAC-0616-4BBC-A,1,0,0,0,0,1,1,NA,NA,0,0.8590050166239962
F860039D-C887-41BC-B,1,0,0,0,0,1,0,NA,NA,0,0.7738928971812129
C68FB993-1BC3-4343-B,1,0,0,0,0,1,0,NA,NA,0,0.7330248467624187
CFA96781-3FE2-40F8-B,1,0,0,0,0,1,0,NA,NA,0,0.6396640366874635
CEF0B399-BE42-4AD2-8,1,0,0,0,0,1,1,1,1,0,0.7641879927832633
989B0FD1-3185-4A11-9,1,0,0,0,0,1,0,NA,NA,0,0.10787410195916891
E309064B-2E4D-4118-8,1,0,0,0,0,1,0,NA,NA,0,0.8918620166368783
55352632-D1FD-4358-8,1,0,0,0,0,1,1,1,1,0,0.8079570641275495
4ECA1E65-CD7B-46BD-8,1,0,0,0,0,1,0,NA,NA,0,0.5894198856549338
FC4B1A66-7440-4CC0-A,1,0,0,0,0,1,0,NA,NA,0,0.9365881814155728
2A1C5672-6803-4A15-9,1,0,0,0,0,1,0,NA,NA,0,0.05446103750728071
D60EA56F-7113-424C-B,1,0,0,0,0,1,0,NA,NA,0,0.5150660772342235
18098069-AB8A-4C0D-A,1,0,0,0,0,1,0,NA,NA,0,0.19440696062520146
534F6A2D-03B6-4163-9,0,0,0,0,0,1,0,NA,NA,0,0.8248688189778477
2AACF0C9-B7B9-490B-8,1,0,0,0,0,1,1,NA,1,0,0.39562117075547576
33DB91E4-DD04-4EF6-A,1,0,0,0,0,1,0,NA,NA,0,0.006183793302625418
4E28CC71-D6CD-4E01-A,1,0,0,0,0,1,0,NA,NA,0,0.4635744905099273
6A362F65-9C11-4A5B-A,1,0,0,0,0,1,0,NA,NA,0,0.8419417619006708
00AE6604-D3B5-418E-B,1,0,0,0,0,1,0,NA,NA,0,0.8435400184243917
1593A6A1-2108-443D-B,1,0,0,0,0,1,0,NA,NA,0,0.843723198515363
C46B99EC-BBB3-49EE-B,1,0,0,0,0,1,0,NA,NA,0,0.8442140350816771
4851A563-39BC-4DF4-A,1,0,0,0,0,1,1,NA,NA,0,0.9300847670529038
F63DBCF7-DC58-4BE3-9,1,0,0,0,0,1,0,NA,NA,0,0.0263040903955698
C02B35CE-58BD-401A-8,1,0,0,0,0,1,0,NA,NA,0,0.012518131174147129
65FDF2F6-45C8-4689-A,0,0,0,0,0,1,1,NA,NA,0,0.6274536901619285
64A021F5-7505-4675-B,1,0,0,0,0,1,0,NA,NA,0,1.0036638861056417
89872F84-AFE5-48B1-8,1,0,0,0,0,1,1,NA,NA,0,0.16366296960040927
EF525B19-8299-452C-9,1,0,0,0,0,1,0,NA,NA,0,1.077066927216947
04E01E54-D794-40B2-8,0,0,0,0,0,1,1,NA,NA,0,0.20678755012340844
C1DEF8EA-7C8D-4F81-8,0,0,0,0,0,1,0,NA,NA,0,0.5083509511314332
80EE89E6-F9F6-4009-A,1,0,0,0,0,1,0,NA,NA,0,0.09371442743577063
EE9557D1-FA87-4CA4-B,1,0,0,0,0,1,0,NA,NA,0,0.23705550516024232
21981FD8-BE95-46D4-8,1,0,0,0,0,1,0,NA,NA,0,0.21583868726156652
71B3F9D7-FEE9-462D-B,0,0,0,0,0,1,0,NA,NA,0,0.8871934749186039
7580EC9F-EEC5-4278-9,1,0,0,0,0,1,0,NA,NA,0,0.9832796053960919
704D332E-43B1-4E50-8,1,0,0,0,0,1,0,NA,NA,0,0.43856722698546946
36313DB0-9271-44FA-A,1,0,0,0,0,1,0,NA,NA,0,0.8271180563606322
73548E73-8FD9-4168-9,1,0,0,0,0,1,0,1,NA,0,0.8192985750501975
CAA9C3E4-E04A-42A5-9,0,0,0,0,0,1,1,1,1,0,0.8540339956525713
40786188-B89B-48FD-A,1,0,0,0,0,1,1,NA,NA,0,0.5011977871181443
DBBC0F04-DF7C-4DA3-A,1,0,0,0,0,1,0,NA,NA,0,0.9314369433559477
F3C48E8F-8C7C-4E0B-9,1,0,0,0,0,1,1,NA,NA,0,0.41160880343522877
B213BB31-A0DA-423D-9,1,0,0,0,0,1,1,1,NA,0,0.678940508631058
8CC57850-66A3-4EA4-A,1,0,0,0,0,1,0,NA,NA,0,1.1113441209308803
8256392E-B556-448B-A,1,0,0,0,0,1,0,NA,NA,0,0.8685316164046526
720E0963-B8ED-48CC-B,1,0,0,0,0,1,0,NA,NA,0,0.9653291865251958
AA88A8A9-4D6E-420D-9,1,0,0,0,0,1,1,1,NA,0,0.5708359706914052
91D7A037-7CD2-44C2-A,1,0,0,0,0,1,0,NA,NA,0,0.6349561703391373
7B8515C8-51AF-407C-B,1,0,0,0,0,1,0,NA,NA,0,0.74233553186059
CC84D0D6-A339-4DDC-9,1,0,0,0,0,1,0,NA,NA,0,0.37910226301755756
2531AFC7-0A4F-474B-B,1,0,0,0,0,1,0,NA,NA,0,0.9747532026376575
CAA9CD1E-C7C5-4003-8,1,0,0,0,0,1,0,NA,NA,0,0.9050282270181924
8D10D9BC-CB66-4B3D-8,1,0,0,0,0,1,1,NA,NA,0,0.009501209249719977
E9516F40-E869-4F6E-B,1,0,0,0,0,1,1,NA,NA,0,0.834777700714767
36D1631D-3791-4614-A,1,0,0,0,0,1,0,NA,NA,0,0.5898408688372001
FEC71D19-7305-4E2D-A,1,0,0,0,0,1,0,NA,NA,0,0.9422184980940074
A3C7FF34-80DB-4D0C-8,1,0,0,0,0,1,0,NA,NA,0,0.7041920368792489
AB892D2E-C350-4295-A,1,0,0,0,0,1,1,NA,NA,0,0.7257446036674082
CD03BAEF-FEA1-4743-8,0,0,0,0,0,1,0,1,1,0,0.9403445974458009
81CD3B2F-F203-41D1-A,1,0,0,0,0,1,1,1,NA,0,0.48791584884747863
D2A76823-32D8-4B48-9,1,0,0,0,0,1,0,NA,NA,0,0.07515822350978851
35D715D4-A980-4A6D-B,1,0,0,0,0,1,0,1,NA,0,0.12779759615659714
1BE1770B-66B9-4E54-9,1,0,0,0,0,1,1,1,NA,0,0.941143399104476
4792AB74-0676-4FA7-9,1,0,0,0,0,1,0,NA,NA,0,0.953974790405482
37B62496-B329-4DE0-9,1,0,0,0,0,1,0,NA,NA,0,0.12254336988553405
EE1EB3A5-9B43-4F7E-8,1,0,0,0,0,1,0,NA,NA,0,0.9963199621997774
7693C5A0-0D19-403E-8,1,0,0,0,0,1,0,NA,NA,0,0.386652015382424
1BC3C916-0DD7-48B5-9,1,0,0,0,0,1,0,NA,NA,0,0.48812433367129415
17D2A863-A7F0-4282-9,1,0,0,0,0,1,0,NA,NA,0,0.22444988111965358
3CA9CDFE-4C9D-4696-B,1,0,0,0,0,1,1,1,1,0,0.4449230666505173
2B522F96-B689-45B2-8,1,0,0,0,0,1,1,NA,NA,0,0.07627284224145114
D5068707-ACD8-4208-9,0,0,0,0,0,1,1,1,NA,0,0.6108567088376731
BACFE939-1C61-42C0-A,1,0,0,0,0,1,0,NA,NA,0,0.4907345320098102
CDE2D978-A27E-44AC-8,1,0,0,0,0,1,1,1,1,0,1.0361284258542582
F3521DDC-EFB1-4185-A,1,0,0,0,0,1,1,NA,NA,0,0.00489266193471849
BB501ACC-8DFB-44E6-A,1,0,0,0,0,1,1,1,1,0,0.7279505050973967
8DCB28CA-8AE2-4E4E-B,1,0,0,0,0,1,1,1,NA,0,0.14577342104166746
CD591AF9-CBCF-4795-A,1,0,0,0,0,1,1,1,NA,0,0.8720925159286708
F54378FC-98AC-41C9-9,1,0,0,0,0,1,1,NA,NA,0,0.8963332890998572
1742216F-034C-4CED-A,1,0,0,0,0,1,1,1,NA,0,0.8432547831907868
4D0FA63D-6C71-4AC8-A,1,0,0,0,0,1,1,NA,NA,0,0.8831013569142669
73CFF1E5-E8E8-4DEB-B,1,0,0,0,0,1,0,NA,NA,0,0.8093433994799852
B88DB71E-8640-4CF1-9,1,0,0,0,0,1,1,1,NA,0,0.8113147900439799
7F467495-078F-45FF-9,1,0,0,0,0,1,0,1,NA,0,0.8708096954505891
B9288342-11E0-49D7-B,1,0,0,0,0,1,1,1,NA,0,0.3859940335387364
57BB8DB3-3536-4A7A-8,1,0,0,0,0,1,1,1,NA,0,0.9608883331529796
0EDB694C-79BD-46C9-8,1,0,0,0,0,1,0,NA,1,0,1.059051971649751
BD4D9541-E063-4F90-8,1,0,0,0,0,1,0,NA,NA,0,0.7755176012869924
0C131509-00AF-4F3F-8,1,0,0,0,0,1,0,NA,NA,0,0.13774115592241287
5BC6AE73-C251-4883-9,1,0,0,0,0,1,1,1,NA,0,0.09428006154485047
EFAE306A-0FD7-4D67-8,1,0,0,0,0,1,0,NA,NA,0,0.9116281783208251
1D99929F-E574-46D4-8,1,0,0,0,0,1,1,1,NA,0,0.6267897131619975
17CE7566-F3AC-4D9B-8,1,0,0,0,0,1,1,1,NA,0,0.6374542691046372
F0249A5E-670F-4C98-8,1,0,0,0,0,1,0,NA,NA,0,0.13070955919101834
C64F0549-9032-4D85-B,1,0,0,0,0,1,1,NA,NA,0,0.6765656713396311
DE3BF79F-5F3D-497C-A,1,0,0,0,0,1,0,NA,NA,0,0.38156312063802034
18012ED7-9DED-48F1-8,1,0,0,0,0,1,0,NA,NA,0,0.9032177038025111
5867E083-A1AA-46F8-8,1,0,0,0,0,1,1,1,NA,0,0.6990778528852388
7B8FAE70-BE05-49D8-B,1,0,0,0,0,1,1,1,NA,0,0.7947611473500729
9870D2A4-CF05-47F3-8,1,0,0,0,0,1,0,NA,NA,0,0.22883125045336783
4BC29C8B-CAF8-4F6B-9,1,0,0,0,0,1,0,NA,NA,0,0.07322219014167786
D1470723-AD11-4DDB-A,1,0,0,0,0,1,0,NA,NA,0,0.46440591593272984
C8965AA3-A573-4F2F-B,1,0,0,0,0,1,1,NA,NA,0,0.8943084452766925
E7FB7E9C-E2EB-4BCA-9,1,0,0,0,0,1,0,1,NA,0,0.2011567372828722
6FA26E51-21CF-456C-B,1,0,0,0,0,1,0,NA,NA,0,0.39490782853681594
9DE11A0F-0091-442F-8,1,0,0,0,0,1,1,NA,1,0,0.8987078012432903
F98F9A66-6C45-4D86-9,1,0,0,0,0,1,0,NA,NA,0,0.39170542114879936
94DE570D-DA9D-4704-8,1,0,0,0,0,1,0,NA,NA,0,0.8118884330615401
1FF660B5-B35F-4007-A,1,0,0,0,0,1,1,NA,NA,0,0.8151564453728497
F43583E8-0A91-44F4-9,1,0,0,0,0,1,0,NA,NA,0,0.45053159398958087
F800F4C0-85A0-4B42-A,1,0,0,0,0,1,0,NA,NA,0,0.24529049010016024
426A0CAA-1F83-4EEA-A,1,0,0,0,0,1,0,NA,NA,0,0.1408404684625566
1BC44458-DD31-4F3D-A,1,0,0,0,0,1,0,NA,NA,0,0.880561474012211
7F06733C-6AFE-4AF8-9,1,0,0,0,0,1,0,NA,NA,0,0.9716115547344089
93255B5B-AB73-4D63-A,1,0,0,0,0,1,0,NA,NA,0,0.2274599289521575
BFA6D303-0A9E-48EB-A,1,0,0,0,0,1,0,NA,NA,0,0.7902204275596887
6BBBBCB3-D36C-4283-9,1,0,0,0,0,1,0,NA,NA,0,0.23689972423017025
F3D4CD5D-C300-4EE2-9,1,0,0,0,0,1,1,1,NA,0,0.82287680672016
106BB6D9-EFE8-4F0E-8,1,0,0,0,0,1,1,NA,NA,0,0.9251216165721416
A69766C9-75FC-4477-9,0,0,0,0,0,1,0,1,NA,0,0.018774963216856122
C7A38425-3FE8-45A0-A,1,0,0,0,0,1,0,NA,NA,0,0.8969010481378064
EDF5B891-2A45-42F5-9,1,0,0,0,0,1,1,1,NA,0,0.41636975202709436
EF6D8130-B1B7-4308-B,1,0,0,0,0,1,0,NA,1,0,0.8049977937480435
F3115313-01A6-4D4E-A,1,0,0,0,0,1,0,1,NA,0,0.9425198945682496
D551B705-C090-42A3-9,1,0,0,0,0,1,0,NA,NA,0,0.6916114389896393
23C7F433-F96E-47B9-B,1,0,0,0,0,1,0,NA,NA,0,0.9488316674251109
DCFDF5A6-3AE6-47E7-B,1,0,0,0,0,1,0,NA,NA,0,0.8629045230336487
BFA89726-1A91-49B8-A,1,0,0,0,0,1,1,NA,NA,0,0.768720067339018
420928B4-7BB4-4A18-A,1,0,0,0,0,1,0,NA,NA,0,0.869108114624396
58B6265E-677C-437B-A,1,0,0,0,0,1,0,NA,NA,0,0.214975482551381
72E010CB-1B15-4C49-8,1,0,0,0,0,1,0,1,NA,0,1.0180343259125948
8E8C84F1-9ED4-4C27-A,1,0,0,0,0,1,1,1,NA,0,0.5214494434185326
F0F6F236-5DF2-4B3C-A,1,0,0,0,0,1,0,NA,NA,0,0.9584870883263648
5BF9E749-041C-4114-A,1,0,0,0,0,1,0,NA,NA,0,0.1793109946884215
ABDA2EDB-B30A-44A3-A,1,0,0,0,0,1,1,NA,NA,0,0.8376371192280203
FCA93114-22FE-40EC-B,1,0,0,0,0,1,1,NA,NA,0,0.9594073846237734
E52BBB94-4CAB-4B14-8,0,0,0,0,0,1,1,NA,NA,0,0.795189093099907
E4E9582C-A28A-43F6-A,1,0,0,0,0,1,1,NA,NA,0,0.0670274356380105
F10F9863-ED6A-4969-A,1,0,0,0,0,1,0,NA,NA,0,0.7663047186797485
70001693-56D6-476D-A,1,0,0,0,0,1,0,NA,NA,0,0.8895205326844007
11962569-B39F-4386-8,1,0,0,0,0,1,1,NA,NA,0,0.8424779662163928
C2E6639E-848E-451A-8,1,0,0,0,0,1,0,NA,NA,0,0.1779257368762046
E4F0ECF1-07EB-42C1-B,1,0,0,0,0,1,1,NA,NA,0,0.14411851530894637
F2BF7236-85C2-4933-9,1,0,0,0,0,1,0,NA,NA,0,0.10800591111183167
760308C1-10D9-42CB-B,0,0,0,0,0,1,0,NA,NA,0,0.8537319400347769
F74CF680-7BA9-4830-8,1,0,0,0,0,1,1,NA,NA,0,0.15037372172810137
7F069360-3756-48F9-9,1,0,0,0,0,1,1,NA,NA,0,0.6666714252205566
FB5E479F-C0BE-4F82-9,1,0,0,0,0,1,1,NA,NA,0,0.6107220140984282
F916ED04-8DF7-4F50-9,1,0,0,0,0,1,1,NA,NA,0,0.07129907864145935
E302DA5B-2D26-49AF-B,1,0,0,0,0,1,0,NA,NA,0,0.4007880992721766
D1C9B7AD-B997-41B1-9,1,0,0,0,0,1,0,NA,NA,0,1.1136547109344974
4A0D55E3-E055-477E-B,1,0,0,0,0,1,1,NA,NA,0,0.8670924701727927
400F8068-ADE2-4DC0-B,1,0,0,0,0,1,1,1,NA,0,0.9559462654870003
86DA6DD3-0C3F-4B52-A,1,0,0,0,0,1,0,NA,NA,0,0.04559933883138001
9238676F-A0CA-444D-8,1,0,0,0,0,1,1,1,NA,0,0.5344951360020787
9DC2B608-F6C4-48A7-8,1,0,0,0,0,1,1,1,NA,0,0.16619100887328386
36CD8795-8839-432F-9,1,0,0,0,0,1,0,NA,NA,0,0.6301957934629172
7096F77E-8E69-4FED-8,1,0,0,0,0,1,0,NA,NA,0,1.1078688515117392
DE40756E-DE16-4ED0-9,1,0,0,0,0,1,1,NA,NA,0,0.455521717434749
A72A3AE7-AAA0-44B9-8,1,0,0,0,0,1,0,NA,NA,0,0.04437222401611507
880BFD6C-A238-48E9-9,0,0,0,0,0,1,0,NA,NA,0,0.6159327733330429
08A8E2D6-63AF-49D2-9,1,0,0,0,0,1,0,NA,NA,0,1.033109454321675
E73A9824-9CCD-46D0-B,1,0,0,0,0,1,0,1,NA,0,0.3923740368336439
3F3420D2-A73D-4070-8,1,0,0,0,0,1,1,NA,NA,0,0.6618144235108048
CFE02D48-D7C8-42A9-9,1,0,0,0,0,1,0,NA,NA,0,0.19279660959728062
1F4E8C63-09CE-4055-9,1,0,0,0,0,1,0,NA,NA,0,0.8828583732247353
6887B80F-4B49-4F3B-9,1,0,0,0,0,1,0,NA,NA,0,0.9966314868070185
BF4F391F-CFBF-4D1C-B,1,0,0,0,0,1,0,NA,NA,0,1.0367111682426184
